,call_type,latitude,longitude
5573,Medical Incident,37.7866624955,-122.4291682157
5574,Medical Incident,37.7124692035,-122.4147903444
5575,Medical Incident,37.794116905799996,-122.39655642620001
5577,Medical Incident,37.7614343033,-122.4464767474
5578,Medical Incident,37.7808662106,-122.42880323799999
5582,Medical Incident,37.798090808699996,-122.40878184709999
5583,Medical Incident,37.74947846,-122.40286631049999
5584,Medical Incident,37.764438001500004,-122.4163763728
5585,Medical Incident,37.7787194289,-122.414741223
5586,Medical Incident,37.7808662105,-122.42880323799999
5588,Medical Incident,37.7808662105,-122.42880323799999
5589,Medical Incident,37.7804785122,-122.41251225719999
5590,Medical Incident,37.7693036366,-122.4426108063
5592,Medical Incident,37.781145861300004,-122.4090260465
5593,Medical Incident,37.789160782399996,-122.416183426
5594,Medical Incident,37.7870107877,-122.3999749619
5596,Medical Incident,37.715900298600005,-122.4365914235
5597,Medical Incident,37.7849538778,-122.42798892809999
5598,Medical Incident,37.7412219607,-122.4959150186
5601,Medical Incident,37.806300326300004,-122.4119774259
5602,Medical Incident,37.7654476103,-122.413105245
5604,Medical Incident,37.7382036399,-122.47959092040001
5605,Medical Incident,37.789160782399996,-122.416183426
5606,Medical Incident,37.770551589499995,-122.39031441569999
5607,Medical Incident,37.7171062102,-122.42974773590001
5608,Medical Incident,37.7870379462,-122.4182709824
5609,Medical Incident,37.7759118669,-122.41846357840001
5610,Medical Incident,37.7963352484,-122.4005152233
5613,Medical Incident,37.7890636112,-122.4018031265
5614,Medical Incident,37.7155450528,-122.47362991969999
5616,Medical Incident,37.7828450345,-122.4132217667
5617,Medical Incident,37.7822500873,-122.4112686134
5618,Medical Incident,37.7828806709,-122.46709972549999
5619,Medical Incident,37.764645689,-122.4263817085
5621,Medical Incident,37.7097625261,-122.44967498049999
5623,Medical Incident,37.7155009529,-122.43748586790001
5627,Medical Incident,37.785743987800004,-122.4058310124
5628,Medical Incident,37.7842056749,-122.4076127318
5629,Medical Incident,37.7787194289,-122.414741223
5631,Medical Incident,37.7980449493,-122.39636708440001
5632,Medical Incident,37.7896709501,-122.4196571208
5633,Medical Incident,37.776508037,-122.41445776459999
5634,Medical Incident,37.786462120799996,-122.4525711324
5635,Medical Incident,37.735894565900004,-122.3910720785
5636,Medical Incident,37.7110029089,-122.41256127209999
5637,Medical Incident,37.7815374331,-122.40951834139999
5639,Medical Incident,37.8022928849,-122.410091524
5641,Medical Incident,37.7537030945,-122.42081213700001
5642,Medical Incident,37.7693036366,-122.4426108063
5643,Medical Incident,37.7292524765,-122.3824575849
5644,Medical Incident,37.770198458,-122.38957826549999
5645,Medical Incident,37.747992701,-122.40542360719999
5647,Medical Incident,37.7980449493,-122.39636708440001
5648,Medical Incident,37.7870379462,-122.4182709824
5649,Medical Incident,37.7090711158,-122.44767389299999
5651,Medical Incident,37.7349050343,-122.386304221
5653,Medical Incident,37.784698922,-122.41359351290001
5654,Medical Incident,37.760914945799996,-122.44702383200001
5656,Medical Incident,37.7666119537,-122.4046177876
5658,Medical Incident,37.7813212572,-122.3958435002
5659,Medical Incident,37.7822500873,-122.4112686134
5660,Medical Incident,37.7819139744,-122.413032194
5662,Medical Incident,37.775420706700004,-122.4034047915
5663,Medical Incident,37.7194812911,-122.4078043834
5665,Medical Incident,37.7090711158,-122.44767389299999
5667,Medical Incident,37.775260329299996,-122.4098209469
5668,Medical Incident,37.768273654299996,-122.4199815132
5669,Medical Incident,37.7795310847,-122.41354254870001
5670,Medical Incident,37.8076536178,-122.40892033540001
5671,Medical Incident,37.786462120799996,-122.4525711324
5673,Medical Incident,37.7517047315,-122.42743741459999
5676,Medical Incident,37.796302097399995,-122.40441216200001
5678,Medical Incident,37.762270174,-122.41947048850001
5679,Medical Incident,37.7899091347,-122.4069758878
5681,Medical Incident,37.7119145573,-122.41600028100001
5682,Medical Incident,37.7677331023,-122.41560695129999
5684,Medical Incident,37.7609547407,-122.43390357940001
5685,Medical Incident,37.7842056749,-122.4076127318
5688,Medical Incident,37.774759784400004,-122.4164572966
5692,Medical Incident,37.7256933576,-122.45228966049999
5693,Medical Incident,37.753762739,-122.4043547885
5694,Medical Incident,37.7124692035,-122.4147903444
5695,Medical Incident,37.781168307899996,-122.4348056865
5696,Medical Incident,37.774041344000004,-122.42318803219999
5697,Medical Incident,37.7777813704,-122.4215417143
5698,Medical Incident,37.7850960964,-122.41275875950001
5699,Medical Incident,37.7706408584,-122.4047002488
5700,Medical Incident,37.8240338488,-122.376458039
5701,Medical Incident,37.746789282600005,-122.41869461350001
5702,Medical Incident,37.7820242662,-122.4011597195
5703,Medical Incident,37.7530999807,-122.4175008512
5705,Medical Incident,37.776508037,-122.41445776459999
5706,Medical Incident,37.8086023415,-122.4157857923
5707,Medical Incident,37.7340865146,-122.4340660942
5708,Medical Incident,37.7618326996,-122.4317555499
5709,Medical Incident,37.7542794641,-122.39871868879999
5711,Medical Incident,37.719927426999995,-122.3894590453
5712,Medical Incident,37.7814031484,-122.4772380005
5714,Medical Incident,37.7875044953,-122.4141636931
5715,Medical Incident,37.782087453,-122.43085560909999
5716,Medical Incident,37.7900697671,-122.40017317569999
5717,Medical Incident,37.7870379462,-122.4182709824
5719,Medical Incident,37.7838723576,-122.4201755246
5720,Medical Incident,37.7617768344,-122.4351516728
5721,Medical Incident,37.751443831399996,-122.4182976041
5722,Medical Incident,37.7484635498,-122.41738309790001
5723,Medical Incident,37.764438001500004,-122.4163763728
5724,Medical Incident,37.8002483466,-122.43191433209999
5725,Medical Incident,37.7764493105,-122.50173447709999
5726,Medical Incident,37.7299346936,-122.3977444271
5727,Medical Incident,37.7800525031,-122.40977382530001
5728,Medical Incident,37.785942726500004,-122.4189025576
5730,Medical Incident,37.7299346936,-122.3977444271
5731,Medical Incident,37.723859012,-122.4556158615
5732,Medical Incident,37.781168307899996,-122.4348056865
5733,Medical Incident,37.7894788173,-122.4145611332
5734,Medical Incident,37.7800421539,-122.4286359818
5735,Medical Incident,37.8003154984,-122.41020654389999
5738,Medical Incident,37.7809266853,-122.4108704241
5739,Medical Incident,37.7731448012,-122.3914729341
5740,Medical Incident,37.7821109211,-122.41566785170001
5741,Medical Incident,37.7983293339,-122.4070474771
5742,Medical Incident,37.7878181558,-122.4083825986
5744,Medical Incident,37.7491721839,-122.4159546435
5746,Medical Incident,37.7945943538,-122.4214252115
5748,Medical Incident,37.783059061799996,-122.4157198782
5749,Medical Incident,37.729927376300004,-122.39031413629999
5750,Medical Incident,37.7746534767,-122.4051181973
5751,Medical Incident,37.7348550481,-122.37948693700001
5752,Medical Incident,37.7679924472,-122.3943915074
5753,Medical Incident,37.8048260164,-122.4089464849
5754,Medical Incident,37.770245197600005,-122.4256690414
5756,Medical Incident,37.7787194289,-122.414741223
5757,Medical Incident,37.7807577537,-122.4913020547
5758,Medical Incident,37.7814031484,-122.4772380005
5762,Medical Incident,37.770667264400004,-122.44550843530001
5763,Medical Incident,37.7731900601,-122.418236975
5764,Medical Incident,37.7828806709,-122.46709972549999
5766,Medical Incident,37.7838723576,-122.4201755246
5767,Medical Incident,37.7284894426,-122.4299953757
5768,Medical Incident,37.7734664897,-122.4135469042
5770,Medical Incident,37.781145861300004,-122.4090260465
5771,Medical Incident,37.778832315900004,-122.41564248790002
5774,Medical Incident,37.7642993402,-122.418551436
5775,Medical Incident,37.751443831399996,-122.4182976041
5776,Medical Incident,37.761031443,-122.4193516426
5777,Medical Incident,37.8076536178,-122.40892033540001
5778,Medical Incident,37.8022928849,-122.410091524
5779,Medical Incident,37.776338269200004,-122.4029964701
5781,Medical Incident,37.7706408584,-122.4047002488
5783,Medical Incident,37.7836689847,-122.41092656209999
5784,Medical Incident,37.7679924472,-122.3943915074
5785,Medical Incident,37.7945943538,-122.4214252115
5786,Medical Incident,37.784797983800004,-122.4396638674
5788,Medical Incident,37.778518831,-122.4143931588
5789,Medical Incident,37.7221852157,-122.39874372790001
5790,Medical Incident,37.8240338488,-122.376458039
5791,Medical Incident,37.777624238899996,-122.3999811112
5792,Medical Incident,37.7864070158,-122.4084994568
5793,Medical Incident,37.777083464200004,-122.4169793264
5794,Medical Incident,37.7524239492,-122.4752764213
5795,Medical Incident,37.7849211327,-122.4160973906
5796,Medical Incident,37.7382036399,-122.47959092040001
5798,Medical Incident,37.7905782583,-122.42068738309999
5799,Medical Incident,37.7220486455,-122.43686793260001
5800,Medical Incident,37.7816051273,-122.4163362518
5801,Medical Incident,37.7828806709,-122.46709972549999
5802,Medical Incident,37.7731900601,-122.418236975
5803,Medical Incident,37.7290310292,-122.418931444
5804,Medical Incident,37.7824182864,-122.4038696115
5806,Medical Incident,37.7800525031,-122.40977382530001
5807,Medical Incident,37.7818654473,-122.41428534639999
5809,Medical Incident,37.7828450345,-122.4132217667
5810,Medical Incident,37.734254573899996,-122.4162979635
5814,Medical Incident,37.7842056749,-122.4076127318
5815,Medical Incident,37.7251865159,-122.4616734883
5816,Medical Incident,37.7578954436,-122.4179572866
5818,Medical Incident,37.7843964931,-122.41690045989999
5819,Medical Incident,37.7795310847,-122.41354254870001
5820,Medical Incident,37.7897133757,-122.44163020280001
5821,Medical Incident,37.7124692035,-122.4147903444
5822,Medical Incident,37.8001383202,-122.4420226881
5824,Medical Incident,37.7812693565,-122.4331400983
5825,Medical Incident,37.776054708000004,-122.4693630323
5828,Medical Incident,37.7861514015,-122.4172576238
5829,Medical Incident,37.7900697671,-122.40017317569999
5830,Medical Incident,37.7897614265,-122.4048143711
5832,Medical Incident,37.7709133373,-122.4203049943
5834,Medical Incident,37.783834437399996,-122.41293052209998
5835,Medical Incident,37.7897614265,-122.4048143711
5837,Medical Incident,37.7950362552,-122.39661047979999
5838,Medical Incident,37.783806920500005,-122.419250422
5839,Medical Incident,37.7614343033,-122.4464767474
5840,Medical Incident,37.796302097399995,-122.40441216200001
5841,Medical Incident,37.7819139744,-122.413032194
5842,Medical Incident,37.7944797173,-122.3947475803
5844,Medical Incident,37.7898100006,-122.4338000518
5846,Medical Incident,37.781334057399995,-122.399027495
5847,Medical Incident,37.7215864781,-122.4421336523
5848,Medical Incident,37.7206195944,-122.43084398219999
5850,Medical Incident,37.7828361473,-122.41750214620001
5851,Medical Incident,37.7510032863,-122.5074162285
5853,Medical Incident,37.769247063200005,-122.4269556317
5854,Medical Incident,37.7256933576,-122.45228966049999
5855,Medical Incident,37.7227466473,-122.43295996190001
5857,Medical Incident,37.7861172118,-122.4198542457
5859,Medical Incident,37.7502985901,-122.3860960217
5860,Medical Incident,37.7644878295,-122.40741973860001
5861,Medical Incident,37.790670403600004,-122.4051813968
5862,Medical Incident,37.777167946700004,-122.4263373222
5863,Medical Incident,37.778589574,-122.4116261523
5864,Medical Incident,37.7911188031,-122.4167580058
5865,Medical Incident,37.7756496642,-122.3998196925
5868,Medical Incident,37.7937545577,-122.3955835535
5869,Medical Incident,37.7639585979,-122.466843105
5871,Medical Incident,37.7094613767,-122.43747638629999
5872,Medical Incident,37.765907796,-122.4561869272
5874,Medical Incident,37.769532266300004,-122.4469076716
5878,Medical Incident,37.7392586275,-122.4980626784
5879,Medical Incident,37.7513037333,-122.434089516
5880,Medical Incident,37.7300213934,-122.42832800149999
5881,Medical Incident,37.7454676868,-122.4845283736
5887,Medical Incident,37.7774408255,-122.42561937319999
5888,Medical Incident,37.7857569606,-122.4248410949
5889,Medical Incident,37.7905318058,-122.4039142208
5890,Medical Incident,37.7627826923,-122.43114104040001
5894,Medical Incident,37.7655929237,-122.4740453174
5895,Medical Incident,37.777624238899996,-122.3999811112
5896,Medical Incident,37.7800214949,-122.43211442389999
5897,Medical Incident,37.7798358671,-122.4142965033
5899,Medical Incident,37.777299856,-122.4196935657
5900,Medical Incident,37.770684843299996,-122.4453718295
5903,Medical Incident,37.762099162199995,-122.4149986182
5904,Medical Incident,37.7813981326,-122.40924544399999
5906,Medical Incident,37.7409346206,-122.5023422738
5908,Medical Incident,37.7829896645,-122.44599504879999
5909,Medical Incident,37.7757873147,-122.3933551264
5910,Medical Incident,37.7249289546,-122.46069610379999
5911,Medical Incident,37.7837775223,-122.41761857360001
5912,Medical Incident,37.725841089,-122.4788651042
5913,Medical Incident,37.8065546329,-122.4137866609
5914,Medical Incident,37.7493698248,-122.412687194
5915,Medical Incident,37.7861172118,-122.4198542457
5916,Medical Incident,37.7825569563,-122.4163494282
5917,Medical Incident,37.736614452,-122.43579945629999
5918,Medical Incident,37.7108919682,-122.4205401934
5919,Medical Incident,37.7801074185,-122.4630743303
5920,Medical Incident,37.772477529,-122.389518536
5921,Medical Incident,37.7257685962,-122.4138360289
5922,Medical Incident,37.7645093626,-122.45256935280001
5923,Medical Incident,37.7845601422,-122.4073370417
5924,Medical Incident,37.758348259499996,-122.4404419773
5925,Medical Incident,37.7596933118,-122.4148349506
5926,Medical Incident,37.777624238899996,-122.3999811112
5929,Medical Incident,37.730610702199996,-122.4758627769
5930,Medical Incident,37.7283965721,-122.3819014114
5931,Medical Incident,37.74816569,-122.4182211718
5932,Medical Incident,37.7615843955,-122.422587869
5933,Medical Incident,37.787359261999995,-122.40822672709999
5934,Medical Incident,37.7617848283,-122.4350136667
5935,Medical Incident,37.74816569,-122.4182211718
5936,Medical Incident,37.720226117399996,-122.39339379190001
5937,Medical Incident,37.7850500973,-122.4343283284
5938,Medical Incident,37.764631580999996,-122.4059515366
5941,Medical Incident,37.7596933118,-122.4148349506
5942,Medical Incident,37.7780529347,-122.4578304859
5943,Medical Incident,37.76140516,-122.5048531126
5944,Medical Incident,37.775998661399996,-122.4180042607
5946,Medical Incident,37.764631580999996,-122.4059515366
5947,Medical Incident,37.7797586065,-122.4707112545
5948,Medical Incident,37.7808662106,-122.42880323799999
5952,Medical Incident,37.7690827679,-122.41335347270001
5953,Medical Incident,37.736614452,-122.43579945629999
5957,Medical Incident,37.7950340354,-122.3997284125
5958,Medical Incident,37.7857569606,-122.4248410949
5959,Medical Incident,37.7599536347,-122.437183555
5960,Medical Incident,37.7809175426,-122.4637332734
5963,Medical Incident,37.7442928065,-122.43909157899999
5974,Medical Incident,37.7644878295,-122.40741973860001
5976,Medical Incident,37.7798358671,-122.4142965033
5977,Medical Incident,37.747169352,-122.43700837899999
5980,Medical Incident,37.7853726453,-122.431366398
5984,Medical Incident,37.7817667986,-122.44137603530001
5985,Medical Incident,37.7409346206,-122.5023422738
5986,Medical Incident,37.7422802041,-122.42262182889999
5988,Medical Incident,37.7097625261,-122.44967498049999
5990,Medical Incident,37.762099162199995,-122.4149986182
5992,Medical Incident,37.7249289546,-122.46069610379999
5993,Medical Incident,37.7786578549,-122.4165803447
5995,Medical Incident,37.7785396231,-122.41739304129999
5996,Medical Incident,37.806806237800004,-122.41130875030001
5998,Medical Incident,37.777624238899996,-122.3999811112
6001,Medical Incident,37.7755549059,-122.440467342
6002,Medical Incident,37.7224526962,-122.4513127483
6003,Medical Incident,37.7859419707,-122.4080127303
6004,Medical Incident,37.7905318058,-122.4039142208
6005,Medical Incident,37.7257685962,-122.4138360289
6006,Medical Incident,37.7798358671,-122.4142965033
6008,Medical Incident,37.7823404681,-122.4037719167
6011,Medical Incident,37.731819889,-122.4054120917
6012,Medical Incident,37.7757873147,-122.3933551264
6013,Medical Incident,37.7831634271,-122.4115992789
6014,Medical Incident,37.7879630908,-122.40349177639999
6015,Medical Incident,37.7731448012,-122.3914729341
6017,Medical Incident,37.748861118,-122.4120878431
6018,Medical Incident,37.7693772648,-122.4295114291
6019,Medical Incident,37.7852329972,-122.4103295881
6021,Medical Incident,37.7090027056,-122.443781218
6022,Medical Incident,37.7798358671,-122.4142965033
6023,Medical Incident,37.784181763,-122.41440422069999
6024,Medical Incident,37.7905318058,-122.4039142208
6025,Medical Incident,37.764539317,-122.4290517489
6026,Medical Incident,37.7861172118,-122.4198542457
6027,Medical Incident,37.7493698248,-122.412687194
6028,Medical Incident,37.7958237062,-122.40825320489999
6029,Medical Incident,37.7786578549,-122.4165803447
6031,Medical Incident,37.8076423947,-122.4199035983
6033,Medical Incident,37.806806237800004,-122.41130875030001
6034,Medical Incident,37.7798358671,-122.4142965033
6036,Medical Incident,37.7891181923,-122.3984888737
6037,Medical Incident,37.777624238899996,-122.3999811112
6038,Medical Incident,37.784916184400004,-122.41195004219999
6039,Medical Incident,37.7642250104,-122.4341996425
6040,Medical Incident,37.748125284400004,-122.420278831
6041,Medical Incident,37.7581928674,-122.4437821668
6042,Medical Incident,37.7831634271,-122.4115992789
6045,Medical Incident,37.777790309400004,-122.41283433209999
6046,Medical Incident,37.7310371487,-122.39072708489999
6047,Medical Incident,37.7800859439,-122.3975017342
6048,Medical Incident,37.7836689847,-122.41092656209999
6049,Medical Incident,37.7752720593,-122.41590818120001
6050,Medical Incident,37.7224526962,-122.4513127483
6051,Medical Incident,37.775998661399996,-122.4180042607
6052,Medical Incident,37.7301191034,-122.3873151553
6053,Medical Incident,37.7774408258,-122.4256193734
6055,Medical Incident,37.786516726500004,-122.4190167553
6056,Medical Incident,37.7647834523,-122.4241026851
6057,Medical Incident,37.7392586275,-122.4980626784
6058,Medical Incident,37.7791674219,-122.40634642559999
6060,Medical Incident,37.784181763,-122.41440422069999
6062,Medical Incident,37.7756454672,-122.41243245790001
6065,Medical Incident,37.7857569606,-122.4248410949
6066,Medical Incident,37.7310371487,-122.39072708489999
6067,Medical Incident,37.771285526,-122.41320426709999
6068,Medical Incident,37.790282741300004,-122.4340467759
6069,Medical Incident,37.778832315900004,-122.41564248790002
6072,Medical Incident,37.7809175426,-122.4637332734
6073,Medical Incident,37.7842993825,-122.41014131989999
6074,Medical Incident,37.7752720593,-122.41590818120001
6075,Medical Incident,37.7732973987,-122.4281627975
6076,Medical Incident,37.790670403600004,-122.4051813968
6078,Medical Incident,37.806806237800004,-122.41130875030001
6080,Medical Incident,37.7853726453,-122.431366398
6082,Medical Incident,37.738559494099995,-122.43020853709999
6083,Medical Incident,37.777167946700004,-122.4263373222
6084,Medical Incident,37.7303838311,-122.40857205569999
6085,Medical Incident,37.7185683377,-122.43850863620001
6086,Medical Incident,37.8032232984,-122.40258047469999
6087,Medical Incident,37.7728154347,-122.41598356739999
6088,Medical Incident,37.7884896423,-122.4219485873
6089,Medical Incident,37.7827632279,-122.4274691641
6090,Medical Incident,37.7795669099,-122.3980599401
6093,Medical Incident,37.7905318058,-122.4039142208
6094,Medical Incident,37.7742233834,-122.43678655379999
6095,Medical Incident,37.7797389056,-122.4071594892
6096,Medical Incident,37.747094746500004,-122.4900128398
6098,Medical Incident,37.7803475492,-122.4064879678
6099,Medical Incident,37.7829835081,-122.40669857700001
6100,Medical Incident,37.7831634271,-122.4115992789
6102,Medical Incident,37.7387909762,-122.46794866270001
6103,Medical Incident,37.7300213934,-122.42832800149999
6104,Medical Incident,37.7724037893,-122.45425242649999
6105,Medical Incident,37.7861172118,-122.4198542457
6107,Medical Incident,37.7816051273,-122.4163362518
6108,Medical Incident,37.7693036366,-122.4426108063
6109,Medical Incident,37.769555760100005,-122.3918952758
6110,Medical Incident,37.7392981094,-122.4094634257
6111,Medical Incident,37.8080500969,-122.40987728290001
6112,Medical Incident,37.7422802041,-122.42262182889999
6113,Medical Incident,37.7630628349,-122.4352913513
6114,Medical Incident,37.7691783701,-122.43357220799999
6117,Medical Incident,37.729193561799995,-122.3740023529
6118,Medical Incident,37.7693036366,-122.4426108063
6119,Medical Incident,37.7870817887,-122.4258678201
6121,Medical Incident,37.7817615941,-122.41105817540002
6122,Medical Incident,37.7696025973,-122.4263094393
6124,Medical Incident,37.771285526,-122.41320426709999
6125,Medical Incident,37.7574215513,-122.4679269109
6126,Medical Incident,37.8080500969,-122.40987728290001
6127,Medical Incident,37.719779100000004,-122.3909852141
6128,Medical Incident,37.769326176599996,-122.4527122937
6129,Medical Incident,37.747169352,-122.43700837899999
6130,Medical Incident,37.767012109,-122.42315234430001
6131,Medical Incident,37.7892533658,-122.42294721540001
6132,Medical Incident,37.7689712668,-122.4479896854
6133,Medical Incident,37.7853856654,-122.4082488821
6135,Medical Incident,37.7870817887,-122.4258678201
6136,Medical Incident,37.7481725477,-122.458695034
6137,Medical Incident,37.7829835081,-122.40669857700001
6140,Medical Incident,37.760351155500004,-122.4638396332
6143,Medical Incident,37.7941350872,-122.3964199017
6144,Medical Incident,37.7839429146,-122.4129523625
6145,Medical Incident,37.7576293649,-122.505662088
6146,Medical Incident,37.7481253607,-122.4589638201
6147,Medical Incident,37.7963352484,-122.4005152233
6148,Medical Incident,37.785285764499996,-122.40304829790001
6149,Medical Incident,37.7108919682,-122.4205401934
6150,Medical Incident,37.754536323800004,-122.4711160941
6151,Medical Incident,37.7642250104,-122.4341996425
6152,Medical Incident,37.7481546893,-122.40549909469999
6153,Medical Incident,37.7307103722,-122.37557966950001
6154,Medical Incident,37.7481725477,-122.458695034
6155,Medical Incident,37.777299856,-122.4196935657
6157,Medical Incident,37.7796660426,-122.4137112207
6158,Medical Incident,37.76140516,-122.5048531126
6159,Medical Incident,37.712264666399996,-122.47293243799999
6160,Medical Incident,37.7647478413,-122.47166466350001
6161,Medical Incident,37.75730761,-122.4066198027
6162,Medical Incident,37.7303838311,-122.40857205569999
6163,Medical Incident,37.7879630908,-122.40349177639999
6164,Medical Incident,37.782943523600004,-122.41998844129999
6165,Medical Incident,37.7481253607,-122.4589638201
6166,Medical Incident,37.7599536347,-122.437183555
6167,Medical Incident,37.7836739524,-122.4150729808
6168,Medical Incident,37.7140264592,-122.471722049
6169,Medical Incident,37.7097625261,-122.44967498049999
6171,Medical Incident,37.796707339499996,-122.39818615620001
6172,Medical Incident,37.7556341092,-122.4154732761
6174,Medical Incident,37.7784874811,-122.4258308024
6175,Medical Incident,37.7094613767,-122.43747638629999
6177,Medical Incident,37.7849431375,-122.45695738479999
6178,Medical Incident,37.7777124404,-122.4127367074
6179,Medical Incident,37.723947170900004,-122.44384855530001
6181,Medical Incident,37.7526956435,-122.4902664236
6182,Medical Incident,37.7524873071,-122.4042335032
6183,Medical Incident,37.7090027056,-122.443781218
6185,Medical Incident,37.7798358671,-122.4142965033
6186,Medical Incident,37.7690827679,-122.41335347270001
6187,Medical Incident,37.769720863,-122.4179492178
6190,Medical Incident,37.7394284163,-122.4354003508
6192,Medical Incident,37.7817615941,-122.41105817540002
6195,Medical Incident,37.7301191034,-122.3873151553
6196,Medical Incident,37.8086727647,-122.4125869993
6197,Medical Incident,37.7454676868,-122.4845283736
6198,Medical Incident,37.728638286199995,-122.3873235789
6201,Medical Incident,37.7101335002,-122.4443920301
6202,Medical Incident,37.7861172118,-122.4198542457
6203,Medical Incident,37.7803475492,-122.4064879678
6204,Medical Incident,37.74816569,-122.4182211718
6207,Medical Incident,37.776338269200004,-122.4029964701
6209,Medical Incident,37.770684843299996,-122.4453718295
6212,Medical Incident,37.7489065309,-122.4203537121
6213,Medical Incident,37.7820290779,-122.4427202918
6214,Medical Incident,37.7836739524,-122.4150729808
6216,Medical Incident,37.7845601422,-122.4073370417
6217,Medical Incident,37.794055277300004,-122.39899366639999
6219,Medical Incident,37.777624238899996,-122.3999811112
6220,Medical Incident,37.7836689847,-122.41092656209999
6221,Medical Incident,37.720226117399996,-122.39339379190001
6222,Medical Incident,37.7795310847,-122.41354254870001
6224,Medical Incident,37.7786578549,-122.4165803447
6225,Medical Incident,37.784916184400004,-122.41195004219999
6226,Medical Incident,37.7224526962,-122.4513127483
6228,Medical Incident,37.7097625261,-122.44967498049999
6229,Medical Incident,37.7602716874,-122.5093816205
6230,Medical Incident,37.748125284400004,-122.420278831
6231,Medical Incident,37.7950340354,-122.3997284125
6233,Medical Incident,37.787359261999995,-122.40822672709999
6234,Medical Incident,37.7602716874,-122.5093816205
6236,Medical Incident,37.7777124404,-122.4127367074
6237,Medical Incident,37.796707339499996,-122.39818615620001
6238,Medical Incident,37.7617848283,-122.4350136667
6241,Medical Incident,37.7113291108,-122.44511570739999
6242,Medical Incident,37.7113291108,-122.44511570739999
6243,Medical Incident,37.7817615941,-122.41105817540002
6244,Medical Incident,37.7481725477,-122.458695034
6246,Medical Incident,37.8086727647,-122.4125869993
6247,Medical Incident,37.754398423000005,-122.40925335719999
6248,Medical Incident,37.7852329972,-122.4103295881
6249,Medical Incident,37.7206719217,-122.4737175801
6251,Medical Incident,37.7266977502,-122.3888989877
6252,Medical Incident,37.7276579785,-122.3705920524
6253,Medical Incident,37.779989262,-122.4073764639
6254,Medical Incident,37.7647478413,-122.47166466350001
6255,Medical Incident,37.777624238899996,-122.3999811112
6256,Medical Incident,37.776338269200004,-122.4029964701
6259,Medical Incident,37.7886732543,-122.48753139639999
6260,Medical Incident,37.7831634271,-122.4115992789
6263,Medical Incident,37.7303838311,-122.40857205569999
6265,Medical Incident,37.7185683377,-122.43850863620001
6266,Medical Incident,37.7197055235,-122.4386848681
6267,Medical Incident,37.805236679400004,-122.4244877818
6268,Medical Incident,37.778589574,-122.4116261523
6271,Medical Incident,37.7283965721,-122.3819014114
6274,Medical Incident,37.7837069302,-122.4085951109
6275,Medical Incident,37.7642515871,-122.41133018059999
6277,Medical Incident,37.7627436601,-122.4217476505
6278,Medical Incident,37.7738617772,-122.413045972
6280,Medical Incident,37.794055277300004,-122.39899366639999
6282,Medical Incident,37.7821161321,-122.40716071770001
6283,Medical Incident,37.7816051273,-122.4163362518
6284,Medical Incident,37.7837069302,-122.4085951109
6286,Medical Incident,37.7576293649,-122.505662088
6288,Medical Incident,37.7952376598,-122.4199356376
6289,Medical Incident,37.7486963284,-122.4158397425
6290,Medical Incident,37.8005603246,-122.4387077665
6291,Medical Incident,37.7836689847,-122.41092656209999
6292,Medical Incident,37.748125284400004,-122.420278831
6293,Medical Incident,37.7732973987,-122.4281627975
6294,Medical Incident,37.7868166702,-122.4899375268
6295,Medical Incident,37.7857569606,-122.4248410949
6296,Medical Incident,37.7755549059,-122.440467342
6297,Medical Incident,37.735590521700004,-122.3904162662
6298,Medical Incident,37.7435550542,-122.42112802950001
6299,Medical Incident,37.777624238899996,-122.3999811112
6301,Medical Incident,37.7609766091,-122.434457354
6303,Medical Incident,37.7647478413,-122.47166466350001
6304,Medical Incident,37.7366032709,-122.3906555609
6305,Medical Incident,37.7839914858,-122.4080665478
6306,Medical Incident,37.782943523600004,-122.41998844129999
6309,Medical Incident,37.7841907151,-122.4144060299
6310,Medical Incident,37.7657832995,-122.40753423059999
6311,Medical Incident,37.7828450345,-122.4132217667
6313,Medical Incident,37.7088149053,-122.423624097
6314,Medical Incident,37.793256349,-122.3963020043
6315,Medical Incident,37.784698922,-122.41359351290001
6316,Medical Incident,37.7860048266,-122.39507725879999
6320,Medical Incident,37.7786578549,-122.4165803447
6321,Medical Incident,37.7472899671,-122.48559321450001
6322,Medical Incident,37.7940602956,-122.40790330200001
6324,Medical Incident,37.7732973987,-122.4281627975
6325,Medical Incident,37.762099162199995,-122.4149986182
6326,Medical Incident,37.7774408258,-122.4256193734
6327,Medical Incident,37.777624238899996,-122.3999811112
6329,Medical Incident,37.7609766091,-122.434457354
6330,Medical Incident,37.8009437237,-122.44650773149999
6331,Medical Incident,37.786516726500004,-122.4190167553
6332,Medical Incident,37.784698922,-122.41359351290001
6333,Medical Incident,37.7817667986,-122.44137603530001
6334,Medical Incident,37.8005603246,-122.4387077665
6335,Medical Incident,37.7731448012,-122.3914729341
6336,Medical Incident,37.7825569563,-122.4163494282
6338,Medical Incident,37.7905318058,-122.4039142208
6339,Medical Incident,37.802314995399996,-122.44325015870001
6340,Medical Incident,37.7481725477,-122.458695034
6341,Medical Incident,37.7796660426,-122.4137112207
6342,Medical Incident,37.779989262,-122.4073764639
6343,Medical Incident,37.7836863385,-122.4107898853
6347,Medical Incident,37.7958237062,-122.40825320489999
6348,Medical Incident,37.784181763,-122.41440422069999
6349,Medical Incident,37.7780529347,-122.4578304859
