,call_type,unit_type,latitude,longitude
2906,Medical Incident,MEDIC,37.7862684417,-122.41299723590001
2905,Medical Incident,RESCUE CAPTAIN,37.7352081609,-122.41170591
2904,Medical Incident,ENGINE,37.8085833164,-122.4159224662
2903,Medical Incident,MEDIC,37.790461066599995,-122.39668969659999
2902,Medical Incident,SUPPORT,37.7798510692,-122.5094329384
2901,Medical Incident,ENGINE,37.785787005100005,-122.4125477626
2900,Medical Incident,ENGINE,37.7617768344,-122.4351516728
2899,Medical Incident,MEDIC,37.7850960964,-122.41275875950001
2898,Medical Incident,PRIVATE,37.7751470742,-122.4192556072
2897,Medical Incident,ENGINE,37.7459562954,-122.4542399076
2893,Medical Incident,MEDIC,37.7921507122,-122.394451121
2892,Medical Incident,ENGINE,37.7797389056,-122.4071594892
2890,Medical Incident,TRUCK,37.7297603668,-122.37336037809999
2889,Medical Incident,MEDIC,37.7375392584,-122.400398514
2888,Medical Incident,ENGINE,37.7760463471,-122.4112887566
2885,Medical Incident,PRIVATE,37.7764436831,-122.40977480139999
2884,Medical Incident,MEDIC,37.7548379825,-122.41532772629999
2883,Medical Incident,MEDIC,37.7662536102,-122.4258640461
2882,Medical Incident,ENGINE,37.7890669035,-122.39233937979999
2881,Medical Incident,MEDIC,37.7299346936,-122.3977444271
2880,Medical Incident,TRUCK,37.7930721329,-122.4081251849
2879,Medical Incident,PRIVATE,37.7702101749,-122.4453449892
2878,Medical Incident,ENGINE,37.7731448012,-122.3914729341
2877,Medical Incident,MEDIC,37.7601012943,-122.4214252126
2876,Medical Incident,MEDIC,37.776672449,-122.3945573706
2875,Medical Incident,MEDIC,37.7284760475,-122.4154293308
2911,Medical Incident,PRIVATE,37.8038818002,-122.41487026840001
2643,Medical Incident,MEDIC,37.7817543267,-122.4096932631
2642,Medical Incident,PRIVATE,37.7796660426,-122.4137112207
2641,Medical Incident,MEDIC,37.7795310847,-122.41354254870001
2420,Medical Incident,MEDIC,37.7839914858,-122.4080665478
2417,Medical Incident,ENGINE,37.7432208419,-122.437837663
2416,Medical Incident,RESCUE SQUAD,37.7809060777,-122.4134012992
2415,Medical Incident,PRIVATE,37.7346541378,-122.43515067889999
2414,Medical Incident,MEDIC,37.7738319717,-122.4248345874
2413,Medical Incident,ENGINE,37.7818654473,-122.41428534639999
2412,Medical Incident,MEDIC,37.7807425793,-122.45506367530001
2411,Medical Incident,MEDIC,37.7850246607,-122.4119718906
2406,Medical Incident,MEDIC,37.7730016944,-122.42726039959999
2405,Medical Incident,MEDIC,37.7583504634,-122.4246329236
2404,Medical Incident,MEDIC,37.7820730669,-122.41222073690001
2401,Medical Incident,PRIVATE,37.784903681100005,-122.4162340491
2421,Medical Incident,PRIVATE,37.710155602600004,-122.412604289
2399,Medical Incident,PRIVATE,37.780660147199995,-122.43129340620001
2397,Medical Incident,MEDIC,37.7843455365,-122.40778514610001
2396,Medical Incident,MEDIC,37.7985110685,-122.4097690911
2394,Medical Incident,ENGINE,37.7878896128,-122.40104304459999
2392,Medical Incident,MEDIC,37.7566269297,-122.4123419556
2390,Medical Incident,ENGINE,37.7338600633,-122.4450572133
2389,Medical Incident,ENGINE,37.7141452033,-122.45411835870001
2385,Medical Incident,RESCUE CAPTAIN,37.7848662437,-122.4127821283
2381,Medical Incident,MEDIC,37.7344812749,-122.391912067
2380,Medical Incident,RESCUE CAPTAIN,37.7651369312,-122.4555924948
2379,Medical Incident,MEDIC,37.7980497142,-122.40682990959999
2378,Medical Incident,MEDIC,37.7820224372,-122.4130541483
2377,Medical Incident,ENGINE,37.784797983800004,-122.4396638674
2398,Medical Incident,ENGINE,37.7825850333,-122.4156938721
2422,Medical Incident,ENGINE,37.7850246607,-122.4119718906
2424,Medical Incident,MEDIC,37.7865038576,-122.429978935
2425,Medical Incident,PRIVATE,37.7748832271,-122.4950378708
2464,Medical Incident,PRIVATE,37.7813958669,-122.41798799629998
2463,Medical Incident,MEDIC,37.7834768404,-122.4124351407
2462,Medical Incident,ENGINE,37.7907373942,-122.41987274040001
2461,Medical Incident,ENGINE,37.775894186,-122.4194915122
2460,Medical Incident,ENGINE,37.7800525031,-122.40977382530001
2459,Medical Incident,MEDIC,37.7343824262,-122.4945022947
2458,Medical Incident,ENGINE,37.7850246607,-122.4119718906
2457,Medical Incident,RESCUE CAPTAIN,37.7338600633,-122.4450572133
2456,Medical Incident,ENGINE,37.795777854899995,-122.40498181790001
2453,Medical Incident,MEDIC,37.7795310847,-122.41354254870001
2452,Medical Incident,MEDIC,37.7465330786,-122.5027370099
2451,Medical Incident,ENGINE,37.770727334200004,-122.42251458610001
2450,Medical Incident,MEDIC,37.7849602596,-122.4195478549
2449,Medical Incident,MEDIC,37.7731448012,-122.3914729341
2448,Medical Incident,MEDIC,37.7284894426,-122.4299953757
2446,Medical Incident,MEDIC,37.7843964931,-122.41690045989999
2445,Medical Incident,MEDIC,37.7465040378,-122.41937471979999
2443,Medical Incident,ENGINE,37.7217937925,-122.39701479370001
2440,Medical Incident,MEDIC,37.763316597,-122.4582059886
2439,Medical Incident,ENGINE,37.7738319717,-122.4248345874
2437,Medical Incident,PRIVATE,37.7936404235,-122.3970103478
2435,Medical Incident,MEDIC,37.751435275700004,-122.418435538
2434,Medical Incident,RESCUE SQUAD,37.7817615941,-122.41105817540002
2431,Medical Incident,ENGINE,37.7819139744,-122.413032194
2429,Medical Incident,MEDIC,37.784657139299995,-122.4144301994
2428,Medical Incident,ENGINE,37.7669025721,-122.4231418509
2426,Medical Incident,ENGINE,37.7850246607,-122.4119718906
2376,Medical Incident,ENGINE,37.7690827679,-122.41335347270001
2465,Medical Incident,PRIVATE,37.7850246607,-122.4119718906
2374,Medical Incident,ENGINE,37.7346541378,-122.43515067889999
2371,Medical Incident,MEDIC,37.7925930823,-122.41940178530001
2325,Medical Incident,MEDIC,37.7579545616,-122.4302685182
2324,Medical Incident,MEDIC,37.7377457409,-122.43249810889999
2323,Medical Incident,ENGINE,37.7890636112,-122.4018031265
2322,Medical Incident,TRUCK,37.7855267391,-122.41130103209998
2321,Medical Incident,PRIVATE,37.7830736887,-122.4482517126
2319,Medical Incident,MEDIC,37.7208692408,-122.3872476072
2318,Medical Incident,RESCUE SQUAD,37.7834768404,-122.4124351407
2316,Medical Incident,ENGINE,37.725841089,-122.4788651042
2315,Medical Incident,ENGINE,37.7263897104,-122.41477811760001
2314,Medical Incident,PRIVATE,37.7394012528,-122.40684425629999
2313,Medical Incident,ENGINE,37.7918179006,-122.3965493534
2312,Medical Incident,PRIVATE,37.7858262337,-122.4357484265
2326,Medical Incident,ENGINE,37.780971182399995,-122.408708675
2311,Medical Incident,PRIVATE,37.81922575,-122.37097647590001
2307,Medical Incident,PRIVATE,37.75968372,-122.5015034481
2306,Medical Incident,ENGINE,37.782900694,-122.4860860914
2304,Medical Incident,MEDIC,37.7941982165,-122.4014274861
2303,Medical Incident,ENGINE,37.7850246607,-122.4119718906
2302,Medical Incident,MEDIC,37.7987928003,-122.4434628664
2300,Medical Incident,MEDIC,37.774626439,-122.4444304014
2299,Medical Incident,MEDIC,37.7870107877,-122.3999749619
2297,Medical Incident,MEDIC,37.7302777154,-122.42960688950001
2295,Medical Incident,PRIVATE,37.7739814302,-122.4103441336
2294,Medical Incident,RESCUE CAPTAIN,37.7834768404,-122.4124351407
2293,Medical Incident,MEDIC,37.783565475500005,-122.4150511363
2291,Medical Incident,ENGINE,37.7617768344,-122.4351516728
2308,Medical Incident,ENGINE,37.7901761405,-122.44903223120001
2327,Medical Incident,ENGINE,37.784807388699996,-122.4136154383
2328,Medical Incident,MEDIC,37.7432208419,-122.437837663
2330,Medical Incident,ENGINE,37.7169979935,-122.4716923991
2370,Medical Incident,MEDIC,37.754632589,-122.41873973940001
2369,Medical Incident,MEDIC,37.7730534532,-122.4186182175
2368,Medical Incident,ENGINE,37.763316597,-122.4582059886
2367,Medical Incident,MEDIC,37.7777588129,-122.4081123975
2366,Medical Incident,MEDIC,37.7595614668,-122.4170181341
2365,Medical Incident,MEDIC,37.7486593823,-122.4126876324
2364,Medical Incident,ENGINE,37.7795310847,-122.41354254870001
2363,Medical Incident,MEDIC,37.7585719427,-122.48423074370001
2362,Medical Incident,PRIVATE,37.7907373942,-122.41987274040001
2361,Medical Incident,PRIVATE,37.8058714727,-122.41540485649999
2358,Medical Incident,MEDIC,37.8004759975,-122.405077189
2357,Medical Incident,MEDIC,37.7980497142,-122.40682990959999
2356,Medical Incident,MEDIC,37.7848074093,-122.4094716909
2355,Medical Incident,ENGINE,37.757241813,-122.395894468
2353,Medical Incident,MEDIC,37.7821103331,-122.4031964367
2352,Medical Incident,ENGINE,37.7823404681,-122.4037719167
2350,Medical Incident,MEDIC,37.7861172118,-122.4198542457
2346,Medical Incident,MEDIC,37.7552453099,-122.3956597467
2345,Medical Incident,PRIVATE,37.7421336819,-122.4250181748
2341,Medical Incident,ENGINE,37.739934924,-122.3827240001
2340,Medical Incident,MEDIC,37.7272844611,-122.3842237574
2338,Medical Incident,ENGINE,37.7570337297,-122.476758437
2337,Medical Incident,ENGINE,37.7809060777,-122.4134012992
2334,Medical Incident,TRUCK,37.7850246607,-122.4119718906
2333,Medical Incident,RESCUE CAPTAIN,37.7585719427,-122.48423074370001
2332,Medical Incident,ENGINE,37.7826440357,-122.4190191572
2331,Medical Incident,TRUCK,37.725692448000004,-122.45242796129999
2373,Medical Incident,MEDIC,37.7221089753,-122.3959186659
1517,Medical Incident,PRIVATE,37.784807388699996,-122.4136154383
2467,Medical Incident,MEDIC,37.7877770164,-122.4120104879
2470,Medical Incident,ENGINE,37.7377457409,-122.43249810889999
2595,Medical Incident,MEDIC,37.8247216433,-122.3749663961
2594,Medical Incident,MEDIC,37.7817615941,-122.41105817540002
2593,Medical Incident,MEDIC,37.787199975,-122.4090393906
2592,Medical Incident,MEDIC,37.7917690748,-122.4294268467
2591,Medical Incident,MEDIC,37.7869901975,-122.4106839101
2589,Medical Incident,ENGINE,37.782448498200004,-122.41632744180001
2587,Medical Incident,MEDIC,37.7777124404,-122.4127367074
2584,Medical Incident,MEDIC,37.7814963325,-122.4750905294
2583,Medical Incident,ENGINE,37.7868785029,-122.4190885311
2580,Medical Incident,MEDIC,37.7882226988,-122.4202104351
2579,Medical Incident,PRIVATE,37.736078825,-122.3897231033
2577,Medical Incident,PRIVATE,37.7102965196,-122.41898641479999
2596,Medical Incident,RESCUE CAPTAIN,37.7502116421,-122.4463911597
2576,Medical Incident,PRIVATE,37.7826339083,-122.4299259711
2573,Medical Incident,PRIVATE,37.7800058681,-122.4119334101
2572,Medical Incident,ENGINE,37.7495740888,-122.47622795049999
2571,Medical Incident,ENGINE,37.774196569000004,-122.5100337909
2570,Medical Incident,MEDIC,37.758288371199995,-122.4906600567
2569,Medical Incident,MEDIC,37.778832315900004,-122.41564248790002
2567,Medical Incident,PRIVATE,37.7800361103,-122.4167895243
2566,Medical Incident,MEDIC,37.8052602625,-122.4160538319
2565,Medical Incident,PRIVATE,37.769720863,-122.4179492178
2564,Medical Incident,ENGINE,37.7842993825,-122.41014131989999
2562,Medical Incident,MEDIC,37.779129866999995,-122.4166058943
2560,Medical Incident,PRIVATE,37.7766831965,-122.4549828342
2559,Medical Incident,MEDIC,37.7777124404,-122.4127367074
2575,Medical Incident,MEDIC,37.7359839996,-122.3909917509
2597,Medical Incident,TRUCK,37.763386979,-122.4532469182
2598,Medical Incident,PRIVATE,37.7763329756,-122.3940350652
2599,Medical Incident,ENGINE,37.784916184400004,-122.41195004219999
2639,Medical Incident,PRIVATE,37.7697978509,-122.4485788148
2638,Medical Incident,ENGINE,37.7449187188,-122.4757732426
2637,Medical Incident,ENGINE,37.7775342405,-122.4408636827
2636,Medical Incident,ENGINE,37.720632214,-122.437984004
2635,Medical Incident,ENGINE,37.7144783913,-122.4365230201
2634,Medical Incident,ENGINE,37.7833108888,-122.41752877440001
2632,Medical Incident,ENGINE,37.7768397734,-122.4237569124
2631,Medical Incident,PRIVATE,37.773218067600006,-122.42152230069999
2629,Medical Incident,ENGINE,37.7726948237,-122.4221882614
2627,Medical Incident,MEDIC,37.773100586999995,-122.41556138989999
2626,Medical Incident,MEDIC,37.7827632279,-122.4274691641
2625,Medical Incident,PRIVATE,37.7953352958,-122.3973621992
2624,Medical Incident,MEDIC,37.784916184400004,-122.41195004219999
2622,Medical Incident,ENGINE,37.727938221799995,-122.3920436218
2620,Medical Incident,CHIEF,37.7831519075,-122.4183443275
2619,Medical Incident,ENGINE,37.7499099821,-122.41705589629998
2618,Medical Incident,PRIVATE,37.783059061799996,-122.4157198782
2616,Medical Incident,MEDIC,37.7398731739,-122.4841366164
2615,Medical Incident,ENGINE,37.7543628763,-122.4232160884
2613,Medical Incident,ENGINE,37.758288371199995,-122.4906600567
2612,Medical Incident,MEDIC,37.7617768344,-122.4351516728
2611,Medical Incident,ENGINE,37.7134087991,-122.4634201735
2608,Medical Incident,MEDIC,37.7499099821,-122.41705589629998
2607,Medical Incident,MEDIC,37.7543628763,-122.4232160884
2604,Medical Incident,PRIVATE,37.7610397685,-122.419213668
2602,Medical Incident,PRIVATE,37.7829835081,-122.40669857700001
2600,Medical Incident,MEDIC,37.7950816341,-122.40146663370001
2557,Medical Incident,MEDIC,37.7245241656,-122.42573283959999
2469,Medical Incident,MEDIC,37.782900694,-122.4860860914
2556,Medical Incident,MEDIC,37.790463178,-122.4059414691
2553,Medical Incident,PRIVATE,37.7536287459,-122.39552313860001
2512,Medical Incident,ENGINE,37.7965115271,-122.4063704405
2509,Medical Incident,MEDIC,37.7836739524,-122.4150729808
2507,Medical Incident,MEDIC,37.7707784947,-122.4479346419
2506,Medical Incident,PRIVATE,37.7691652248,-122.4535368754
2505,Medical Incident,MEDIC,37.7842993825,-122.41014131989999
2504,Medical Incident,ENGINE,37.7731448012,-122.3914729341
2503,Medical Incident,PRIVATE,37.7833862379,-122.4098537299
2502,Medical Incident,MEDIC,37.7872006253,-122.41698983280001
2499,Medical Incident,ENGINE,37.765718993600004,-122.40952069120002
2498,Medical Incident,ENGINE,37.7712674239,-122.437045611
2495,Medical Incident,MEDIC,37.7617768344,-122.4351516728
2494,Medical Incident,PRIVATE,37.747803769099995,-122.47394995280001
2513,Medical Incident,PRIVATE,37.751435275700004,-122.418435538
2493,Medical Incident,PRIVATE,37.77194853,-122.43125216
2490,Medical Incident,ENGINE,37.7387909762,-122.46794866270001
2489,Medical Incident,MEDIC,37.780971182399995,-122.408708675
2487,Medical Incident,ENGINE,37.7732651286,-122.45180972909999
2485,Medical Incident,ENGINE,37.7777588129,-122.4081123975
2484,Medical Incident,MEDIC,37.7912340846,-122.4040569494
2480,Medical Incident,RESCUE CAPTAIN,37.7134077846,-122.46355845120002
2479,Medical Incident,MEDIC,37.777624238899996,-122.3999811112
2478,Medical Incident,MEDIC,37.7359613392,-122.39014804520001
2477,Medical Incident,MEDIC,37.7169979935,-122.4716923991
2476,Medical Incident,MEDIC,37.7808772585,-122.41450689870001
2473,Medical Incident,MEDIC,37.772957392600006,-122.4237583802
2471,Medical Incident,PRIVATE,37.75730761,-122.4066198027
2492,Medical Incident,MEDIC,37.7860048266,-122.39507725879999
2514,Medical Incident,ENGINE,37.7850246607,-122.4119718906
2516,Medical Incident,MEDIC,37.7217937925,-122.39701479370001
2517,Medical Incident,ENGINE,37.7486593823,-122.4126876324
2552,Medical Incident,ENGINE,37.7366204498,-122.4248651165
2551,Medical Incident,MEDIC,37.7554560835,-122.41930832879999
2550,Medical Incident,MEDIC,37.7931806057,-122.4081470606
2549,Medical Incident,MEDIC,37.747900593800004,-122.4717534561
2548,Medical Incident,MEDIC,37.774626439,-122.4444304014
2547,Medical Incident,PRIVATE,37.7322952889,-122.4349927797
2546,Medical Incident,ENGINE,37.765029900900004,-122.4652416781
2545,Medical Incident,MEDIC,37.757101094,-122.4976303189
2543,Medical Incident,ENGINE,37.7196338743,-122.4649083152
2542,Medical Incident,ENGINE,37.726236245,-122.4336235923
2541,Medical Incident,ENGINE,37.7768397734,-122.4237569124
2540,Medical Incident,MEDIC,37.7604910103,-122.3885564008
2539,Medical Incident,MEDIC,37.7780697098,-122.4282343712
2538,Medical Incident,ENGINE,37.7842993825,-122.41014131989999
2537,Medical Incident,CHIEF,37.8078539998,-122.4182549644
2536,Medical Incident,ENGINE,37.792306982199996,-122.41084381
2533,Medical Incident,ENGINE,37.7839735143,-122.4160454657
2532,Medical Incident,MEDIC,37.7967832603,-122.4303705711
2528,Medical Incident,MEDIC,37.7876418476,-122.4034308034
2526,Medical Incident,PRIVATE,37.751435275700004,-122.418435538
2525,Medical Incident,MEDIC,37.7863607915,-122.4156169002
2523,Medical Incident,PRIVATE,37.81922575,-122.37097647590001
2522,Medical Incident,ENGINE,37.7731389469,-122.4717621208
2521,Medical Incident,ENGINE,37.7530339738,-122.41858859850001
2520,Medical Incident,MEDIC,37.7263897104,-122.41477811760001
2519,Medical Incident,ENGINE,37.7709133373,-122.4203049943
2518,Medical Incident,MEDIC,37.7760463471,-122.4112887566
2554,Medical Incident,MEDIC,37.7902474029,-122.40055526360001
3004,Medical Incident,ENGINE,37.7918420894,-122.3949402385
1516,Medical Incident,ENGINE,37.7675044596,-122.4289485676
1513,Medical Incident,MEDIC,37.7455681879,-122.4822484629
504,Medical Incident,MEDIC,37.8072758689,-122.4156164364
502,Medical Incident,MEDIC,37.778575196300004,-122.4284520404
501,Medical Incident,MEDIC,37.7915456905,-122.420036605
500,Medical Incident,ENGINE,37.7444274975,-122.4086903068
495,Medical Incident,ENGINE,37.7824170536,-122.4208104586
492,Medical Incident,RESCUE CAPTAIN,37.7778281589,-122.4249247268
491,Medical Incident,TRUCK,37.7863607915,-122.4156169002
490,Medical Incident,ENGINE,37.7408461318,-122.427696841
489,Medical Incident,ENGINE,37.7284894426,-122.4299953757
487,Medical Incident,PRIVATE,37.7847684585,-122.4860871542
484,Medical Incident,PRIVATE,37.7946138635,-122.4039789678
483,Medical Incident,ENGINE,37.7765128155,-122.4149666857
505,Medical Incident,ENGINE,37.7812876871,-122.4113180554
482,Medical Incident,ENGINE,37.7796660426,-122.4137112207
477,Medical Incident,MEDIC,37.729193561799995,-122.3740023529
476,Medical Incident,ENGINE,37.7606292685,-122.4126813871
474,Medical Incident,MEDIC,37.717814847,-122.3914268234
473,Medical Incident,MEDIC,37.8054635493,-122.41441222700001
471,Medical Incident,TRUCK,37.774870173000004,-122.3944170718
469,Medical Incident,ENGINE,37.7696796386,-122.4499420408
468,Medical Incident,ENGINE,37.7889556111,-122.4178258294
467,Medical Incident,ENGINE,37.7408919761,-122.4658290219
466,Medical Incident,MEDIC,37.733029700900005,-122.4342263393
465,Medical Incident,MEDIC,37.7620811129,-122.4683210041
464,Medical Incident,ENGINE,37.780057437800004,-122.4086735404
462,Medical Incident,PRIVATE,37.7816051273,-122.4163362518
481,Medical Incident,ENGINE,37.7969551635,-122.3989082133
461,Medical Incident,MEDIC,37.7800859439,-122.3975017342
508,Medical Incident,PRIVATE,37.7784224763,-122.4334073353
510,Medical Incident,MEDIC,37.7830549682,-122.4115772993
555,Medical Incident,PRIVATE,37.790203957399996,-122.4163928893
554,Medical Incident,TRUCK,37.7811192122,-122.41259697059999
551,Medical Incident,MEDIC,37.7962551165,-122.40841039370001
549,Medical Incident,MEDIC,37.774196569000004,-122.5100337909
548,Medical Incident,MEDIC,37.7969551635,-122.3989082133
547,Medical Incident,ENGINE,37.7514833141,-122.45644843219999
544,Medical Incident,MEDIC,37.7814966331,-122.41631454290001
542,Medical Incident,MEDIC,37.712464495300004,-122.4630290934
541,Medical Incident,MEDIC,37.777624238899996,-122.3999811112
540,Medical Incident,PRIVATE,37.777083464200004,-122.4169793264
537,Medical Incident,MEDIC,37.7606292685,-122.4126813871
533,Medical Incident,ENGINE,37.7863607915,-122.4156169002
509,Medical Incident,ENGINE,37.7854812046,-122.421203512
531,Medical Incident,PRIVATE,37.7907373942,-122.41987274040001
525,Medical Incident,MEDIC,37.7788606855,-122.4082715885
524,Medical Incident,MEDIC,37.7740926787,-122.441084426
523,Medical Incident,PRIVATE,37.7365449384,-122.4223235834
522,Medical Incident,RESCUE CAPTAIN,37.778446046,-122.4995914349
521,Medical Incident,ENGINE,37.7470284894,-122.43151345540001
520,Medical Incident,MEDIC,37.7868986775,-122.3887794372
519,Medical Incident,MEDIC,37.774870173000004,-122.3944170718
518,Medical Incident,ENGINE,37.778575196300004,-122.4284520404
517,Medical Incident,ENGINE,37.791801076999995,-122.3995993792
514,Medical Incident,PRIVATE,37.7813981326,-122.40924544399999
512,Medical Incident,MEDIC,37.7859419707,-122.4080127303
511,Medical Incident,ENGINE,37.7828450345,-122.4132217667
530,Medical Incident,ENGINE,37.7905318058,-122.4039142208
459,Medical Incident,ENGINE,37.712464495300004,-122.4630290934
455,Medical Incident,ENGINE,37.7992048615,-122.4401324648
454,Medical Incident,ENGINE,37.7798612849,-122.389590697
397,Medical Incident,MEDIC,37.7977792275,-122.4078279843
396,Medical Incident,PRIVATE,37.7752714298,-122.4660187122
394,Medical Incident,ENGINE,37.7731900601,-122.418236975
393,Medical Incident,MEDIC,37.7696796386,-122.4499420408
392,Medical Incident,PRIVATE,37.7972477503,-122.43467923979999
391,Medical Incident,MEDIC,37.7514833141,-122.45644843219999
390,Medical Incident,ENGINE,37.7643732097,-122.41747849149999
388,Medical Incident,PRIVATE,37.7284894426,-122.4299953757
387,Medical Incident,ENGINE,37.7378218135,-122.4323983137
386,Medical Incident,PRIVATE,37.785787005100005,-122.4125477626
384,Medical Incident,MEDIC,37.7817609081,-122.415105135
383,Medical Incident,RESCUE CAPTAIN,37.7824170536,-122.4208104586
399,Medical Incident,ENGINE,37.7819139744,-122.413032194
378,Medical Incident,MEDIC,37.7617367285,-122.4973495374
375,Medical Incident,ENGINE,37.7808662105,-122.42880323799999
373,Medical Incident,MEDIC,37.7878072347,-122.4192796191
372,Medical Incident,PRIVATE,37.7861010388,-122.4180880988
371,Medical Incident,MEDIC,37.7519603404,-122.4363768709
370,Medical Incident,MEDIC,37.7800379524,-122.48580757479999
369,Medical Incident,MEDIC,37.7807191769,-122.4153156165
368,Medical Incident,MEDIC,37.7190118677,-122.48045074950001
367,Medical Incident,MEDIC,37.7511714346,-122.3973797703
363,Medical Incident,PRIVATE,37.7833263288,-122.44032487620001
362,Medical Incident,PRIVATE,37.7760463471,-122.4112887566
361,Medical Incident,ENGINE,37.7859419707,-122.4080127303
359,Medical Incident,MEDIC,37.792823650900004,-122.3970341901
376,Medical Incident,RESCUE CAPTAIN,37.7603317586,-122.5092120814
400,Medical Incident,MEDIC,37.7812876871,-122.4113180554
402,Medical Incident,ENGINE,37.7815063666,-122.40793286819999
404,Medical Incident,MEDIC,37.7740948567,-122.42000143700001
453,Medical Incident,MEDIC,37.7815063666,-122.40793286819999
452,Medical Incident,PRIVATE,37.767002028600004,-122.4221581104
450,Medical Incident,MEDIC,37.7650513382,-122.41966897389999
449,Medical Incident,MEDIC,37.7202516733,-122.411475502
448,Medical Incident,MEDIC,37.778293562600005,-122.502945689
446,Medical Incident,PRIVATE,37.789110174899996,-122.4170168792
444,Medical Incident,MEDIC,37.7293017724,-122.3908767766
438,Medical Incident,MEDIC,37.7323409564,-122.4061161983
436,Medical Incident,MEDIC,37.7861172118,-122.4198542457
431,Medical Incident,ENGINE,37.7870817887,-122.4258678201
430,Medical Incident,MEDIC,37.783310406700004,-122.38837987389999
429,Medical Incident,MEDIC,37.7843705673,-122.4388412008
428,Medical Incident,MEDIC,37.7818654473,-122.41428534639999
427,Medical Incident,MEDIC,37.7773216007,-122.44911600290001
425,Medical Incident,PRIVATE,37.7284894426,-122.4299953757
424,Medical Incident,MEDIC,37.7931889329,-122.4005535158
423,Medical Incident,ENGINE,37.8019306357,-122.4125412793
422,Medical Incident,PRIVATE,37.776595244,-122.4780332767
419,Medical Incident,ENGINE,37.7909686089,-122.4023804031
418,Medical Incident,ENGINE,37.8062749296,-122.4230092446
417,Medical Incident,ENGINE,37.7862684417,-122.41299723590001
416,Medical Incident,TRUCK,37.7818654473,-122.41428534639999
415,Medical Incident,MEDIC,37.732167224099996,-122.4212837609
411,Medical Incident,RESCUE SQUAD,37.7795310847,-122.41354254870001
410,Medical Incident,ENGINE,37.7202516733,-122.411475502
406,Medical Incident,MEDIC,37.7876418476,-122.4034308034
405,Medical Incident,PRIVATE,37.7730534532,-122.4186182175
557,Medical Incident,MEDIC,37.7905318058,-122.4039142208
558,Medical Incident,MEDIC,37.7892188295,-122.406842699
559,Medical Incident,ENGINE,37.7617367285,-122.4973495374
560,Medical Incident,MEDIC,37.780057437800004,-122.4086735404
681,Medical Incident,MEDIC,37.7819139744,-122.413032194
680,Medical Incident,PRIVATE,37.786729744,-122.4131614445
679,Medical Incident,MEDIC,37.7709133373,-122.4203049943
678,Medical Incident,PRIVATE,37.7917535171,-122.4224337028
676,Medical Incident,ENGINE,37.7620811129,-122.4683210041
673,Medical Incident,ENGINE,37.7859419707,-122.4080127303
672,Medical Incident,ENGINE,37.7511714346,-122.3973797703
671,Medical Incident,MEDIC,37.7320921388,-122.390802704
669,Medical Incident,ENGINE,37.777624238899996,-122.3999811112
666,Medical Incident,ENGINE,37.7778281589,-122.4249247268
664,Medical Incident,MEDIC,37.7851251468,-122.4049659609
663,Medical Incident,ENGINE,37.7992048615,-122.4401324648
683,Medical Incident,PRIVATE,37.790282741300004,-122.4340467759
662,Medical Incident,ENGINE,37.7915456905,-122.420036605
660,Medical Incident,ENGINE,37.7851251468,-122.4049659609
657,Medical Incident,PRIVATE,37.7905318058,-122.4039142208
656,Medical Incident,MEDIC,37.7854812046,-122.421203512
655,Medical Incident,MEDIC,37.7787422074,-122.43046347020001
652,Medical Incident,ENGINE,37.7650513382,-122.41966897389999
651,Medical Incident,ENGINE,37.7879630908,-122.40349177639999
650,Medical Incident,ENGINE,37.784807388699996,-122.4136154383
649,Medical Incident,ENGINE,37.777083464200004,-122.4169793264
648,Medical Incident,ENGINE,37.7731448012,-122.3914729341
646,Medical Incident,ENGINE,37.7329556348,-122.38759080610001
645,Medical Incident,MEDIC,37.7650513382,-122.41966897389999
644,Medical Incident,PRIVATE,37.7709133373,-122.4203049943
661,Medical Incident,PRIVATE,37.7825850333,-122.4156938721
684,Medical Incident,MEDIC,37.778446046,-122.4995914349
686,Medical Incident,MEDIC,37.7218458574,-122.4561414785
688,Medical Incident,MEDIC,37.774041344000004,-122.42318803219999
723,Medical Incident,MEDIC,37.784916184400004,-122.41195004219999
722,Medical Incident,ENGINE,37.7850811743,-122.4064977678
720,Medical Incident,ENGINE,37.7348550481,-122.37948693700001
719,Medical Incident,MEDIC,37.7861010388,-122.4180880988
718,Medical Incident,ENGINE,37.778293562600005,-122.502945689
717,Medical Incident,ENGINE,37.7816051273,-122.4163362518
716,Medical Incident,ENGINE,37.7793825808,-122.4184843723
715,Medical Incident,MEDIC,37.755217951700004,-122.47554039049999
714,Medical Incident,ENGINE,37.790282741300004,-122.4340467759
713,Medical Incident,ENGINE,37.7701631246,-122.4461503772
711,Medical Incident,PRIVATE,37.7815739714,-122.45542879530001
710,Medical Incident,ENGINE,37.7781478332,-122.4862064059
708,Medical Incident,ENGINE,37.7962551165,-122.40841039370001
707,Medical Incident,MEDIC,37.756096396,-122.4277833599
705,Medical Incident,MEDIC,37.7786578549,-122.4165803447
704,Medical Incident,ENGINE,37.7969551635,-122.3989082133
703,Medical Incident,ENGINE,37.7296708214,-122.3734405009
702,Medical Incident,TRUCK,37.7880821863,-122.410056931
701,Medical Incident,MEDIC,37.7819139744,-122.413032194
697,Medical Incident,ENGINE,37.7209451616,-122.47827820629999
696,Medical Incident,MEDIC,37.8062749296,-122.4230092446
694,Medical Incident,MEDIC,37.7861172118,-122.4198542457
